"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"CNOT11",6.78999887346489e-10,1.09120780841473,0.63,0.316,2.62134696508986e-05,"Intermediate"
"FBXO36",2.36115361978813e-08,1.09104336032279,0.4,0.174,0.000911546966455404,"Intermediate"
"RNF111",5.26149544712643e-07,1.09098775511747,0.78,0.494,0.0203125293231763,"Intermediate"
"TTL",3.57637373465949e-08,1.08998678317282,0.4,0.17,0.00138069484400264,"Intermediate"
"MPV17L2",3.72076098726774e-11,1.08982514169073,0.34,0.113,1.43643698674458e-06,"Intermediate"
"NARS1",2.9287573024086e-11,1.08957497182828,0.73,0.462,1.13067604416786e-06,"Intermediate"
"TRMT6",2.19227995166291e-13,1.08951105790866,0.44,0.152,8.46351598138983e-09,"Intermediate"
"BYSL",1.75480499945062e-11,1.08851492851078,0.39,0.137,6.77460018087906e-07,"Intermediate"
"IARS1",2.55028681796496e-15,1.08846976189416,0.91,0.608,9.84563728943552e-11,"Intermediate"
"DCTN5",1.07024867143498e-09,1.0884417181836,0.65,0.319,4.13180202094189e-05,"Intermediate"
"CD320",1.5080881332534e-12,1.08835476695139,0.55,0.225,5.82212504723809e-08,"Intermediate"
"DLG3",2.3619168836103e-11,1.08827421023131,0.5,0.204,9.11841632086592e-07,"Intermediate"
"NACC1",5.41367355780987e-07,1.08699579871746,0.38,0.174,0.0209000281372808,"Intermediate"
"NT5C2",2.19550761443084e-08,1.08649294342062,0.88,0.589,0.000847597669627169,"Intermediate"
"GPR137B",0.00304105013528233,1.08614269403539,0.26,0.149,1,"Intermediate"
"INAVA",1.141744581498e-09,1.08555158718387,0.4,0.157,4.40781913133117e-05,"Intermediate"
"MED17",1.07727372690894e-06,1.08536421866336,0.53,0.276,0.0415892295010465,"Intermediate"
"SMG1P5",2.09954263168503e-12,1.0850648208687,0.72,0.388,8.10549428388323e-08,"Intermediate"
"SPATA5",3.46501953476354e-10,1.08461292518459,0.74,0.406,1.33770544159081e-05,"Intermediate"
"NOL9",3.86687602886376e-05,1.08405105953507,0.44,0.241,1,"Intermediate"
"LARS2",2.20229975018759e-09,1.08364223241366,0.63,0.312,8.50219841557423e-05,"Intermediate"
"MSX2",1.83039399610643e-07,1.08349222818223,0.64,0.366,0.00706641906136849,"Intermediate"
"MCM5",1.53451222619709e-07,1.08199889916828,0.41,0.198,0.00592413790045648,"Intermediate"
"GRPEL2",4.67802252371136e-11,1.08182525895906,0.31,0.099,1.80599737550401e-06,"Intermediate"
"POLR1G",5.77226605441427e-08,1.08113514826377,0.28,0.105,0.00222844103296717,"Intermediate"
"ADRM1",2.98766834736827e-12,1.0803361673157,0.82,0.562,1.153419242185e-07,"Intermediate"
"CA2",9.26819931960497e-11,1.08001106195648,0.47,0.191,3.5780810293267e-06,"Intermediate"
"MCL1",3.49271840037013e-12,1.07908153924794,0.86,0.648,1.34839886564689e-07,"Intermediate"
"SMIM29",1.53528542294928e-06,1.07775412285623,0.37,0.166,0.0592712290383798,"Intermediate"
"DHX35",8.64617507824497e-06,1.07703802306863,0.35,0.171,0.333794235070725,"Intermediate"
"HCCS",1.11786965801037e-10,1.07675316475671,0.53,0.237,4.31564760171483e-06,"Intermediate"
"MPP1",7.0132184923054e-06,1.0757056781293,0.43,0.214,0.270752313113942,"Intermediate"
"FEM1C",0.000818031910802518,1.07362499939393,0.33,0.187,1,"Intermediate"
"WWC2",1.54041448213801e-09,1.07316433279895,0.87,0.588,5.94692414974201e-05,"Intermediate"
"ENSG00000274265",7.8002737925485e-09,1.07257911441813,0.44,0.187,0.000301137370035127,"Intermediate"
"LEMD2",2.09910830083596e-06,1.07241972730914,0.35,0.161,0.0810381750620729,"Intermediate"
"RND2",2.53167908696667e-11,1.07161901930648,0.47,0.191,9.77380028314352e-07,"Intermediate"
"AXIN2",5.91314941627113e-09,1.07035739672873,0.33,0.123,0.000228283046364563,"Intermediate"
"REST",2.29909052817316e-09,1.06657515140747,0.83,0.564,8.87586889306532e-05,"Intermediate"
"ZNF552",8.14389393786453e-07,1.06511916433117,0.32,0.14,0.0314403169365198,"Intermediate"
"MTFR1",1.17780569027235e-10,1.0649285480395,0.69,0.363,4.54703664786545e-06,"Intermediate"
"PTBP3",2.43028475466634e-09,1.06485254865533,0.9,0.634,9.38235732386488e-05,"Intermediate"
"CXorf38",1.36800699018897e-06,1.06481988321756,0.36,0.16,0.0528132778632353,"Intermediate"
"TEX2",0.0140620475726501,1.06465321052412,0.26,0.155,1,"Intermediate"
"CRIM1",1.91997263108373e-07,1.06414744706166,0.68,0.42,0.00741224633956186,"Intermediate"
"SLC38A1",2.81801941308401e-07,1.06398329187433,0.55,0.299,0.0108792457461521,"Intermediate"
"USP7",2.36658839520892e-09,1.06372833001599,0.74,0.429,9.13645115854354e-05,"Intermediate"
"GSPT1",4.704774630512e-19,1.06308146915841,0.94,0.641,1.81632529385546e-14,"Intermediate"
"ENSG00000287351",4.66816182345576e-06,1.06299699059885,0.26,0.107,0.180219055356333,"Intermediate"
"UBXN8",9.2683546022921e-09,1.06268159020409,0.42,0.177,0.000357814097776089,"Intermediate"
"DNAH14",9.74990162862642e-06,1.06246180618977,0.8,0.544,0.376404702274752,"Intermediate"
"GON4L",8.94896360983948e-11,1.06235404724748,0.75,0.424,3.45483689121463e-06,"Intermediate"
"ENSG00000290856",0.000107711186025901,1.06161193286723,0.25,0.117,1,"Intermediate"
"RPP38",3.664870126061e-13,1.06133484347464,0.6,0.242,1.41485976086711e-08,"Intermediate"
"MACF1",1.50865647417771e-11,1.06050427930831,0.95,0.839,5.82431918421048e-07,"Intermediate"
"NHSL1",7.42897132222923e-14,1.06050160603265,0.87,0.483,2.86802866865982e-09,"Intermediate"
"LMO7",0.000151661899107469,1.06017895847441,0.3,0.152,1,"Intermediate"
"CHORDC1",2.75069687264926e-06,1.05922543764794,0.59,0.326,0.106193403465497,"Intermediate"
"PPP1R21",1.55179947229065e-08,1.05858629604143,0.68,0.35,0.000599087704272529,"Intermediate"
"SPRED2",1.75153371290774e-10,1.05820208100114,0.76,0.43,6.76197105205163e-06,"Intermediate"
"CTTNBP2NL",5.60872319595225e-07,1.05795122066135,0.54,0.288,0.0216530367702933,"Intermediate"
"BMP2K",2.98851621004735e-10,1.0575980016356,0.75,0.415,1.15374656805088e-05,"Intermediate"
"ZNFX1",8.94132940164302e-06,1.05729376240875,0.31,0.143,0.34518896287983,"Intermediate"
"POT1-AS1",2.50088811744595e-06,1.05546247510081,0.47,0.247,0.0965492866621182,"Intermediate"
"PLXND1",5.66859773043846e-05,1.0552175656234,0.28,0.134,1,"Intermediate"
"CADM1",0.004886762866386,1.05506357745481,0.54,0.409,1,"Intermediate"
"UHMK1",4.2891013991908e-09,1.05451121295081,0.59,0.276,0.00016558504861716,"Intermediate"
"PROSER1",1.49276098948824e-06,1.05447156237667,0.37,0.173,0.0576295307601831,"Intermediate"
"ENSG00000249236",2.59439361801735e-07,1.05395077836771,0.33,0.135,0.0100159160017178,"Intermediate"
"CPNE8",2.49326860927685e-17,1.05259935429224,0.72,0.295,9.62551279297422e-13,"Intermediate"
"SLC35A5",2.16490799615865e-07,1.05158689244905,0.36,0.157,0.00835784380997008,"Intermediate"
"KRI1",2.81977588508457e-10,1.05116263482011,0.31,0.101,1.08860267819575e-05,"Intermediate"
"NOTCH3",2.78111005076166e-05,1.04909949056408,0.31,0.147,1,"Intermediate"
"CTU2",7.75822343641835e-06,1.04847766372017,0.29,0.124,0.299513973986367,"Intermediate"
"WASHC4",3.4082343663217e-06,1.04755383370328,0.73,0.44,0.131578295946216,"Intermediate"
"SPIN2B",6.15862449877398e-07,1.04721681009048,0.25,0.093,0.0237759857399668,"Intermediate"
"CENPA",2.86374169261431e-10,1.04684817683969,0.57,0.276,1.10557611785068e-05,"Intermediate"
"ISCU",1.07906783287858e-10,1.04637040029976,0.75,0.499,4.16584927561106e-06,"Intermediate"
"ZBTB2",7.48952030294034e-08,1.04612529985933,0.38,0.161,0.00289140420815315,"Intermediate"
"DGKZ",4.9739771415854e-05,1.04537643490295,0.52,0.296,1,"Intermediate"
"MAST2",6.52465589976471e-08,1.04382096370817,0.78,0.48,0.00251890865666316,"Intermediate"
"IKZF5",2.71835429158687e-09,1.04370934974324,0.35,0.129,0.000104944785781003,"Intermediate"
"ENSG00000286145",0.0017643311795461,1.04279946319768,0.34,0.193,1,"Intermediate"
"ANKDD1B",8.32114111103625e-10,1.04227533740706,0.33,0.118,3.21245973732665e-05,"Intermediate"
"LPIN2",6.3056075702754e-07,1.04175383630588,0.7,0.442,0.0243434285858052,"Intermediate"
"NDC1",7.08261395703364e-09,1.04154765246565,0.51,0.224,0.000273431394425241,"Intermediate"
"SLC25A33",2.14105117789283e-13,1.04140859932052,0.76,0.403,8.26574217737308e-09,"Intermediate"
"SRSF8",0.0417390295025677,1.04052025990528,0.52,0.366,1,"Intermediate"
"PITPNM2",3.78718313176613e-07,1.04036850219653,0.41,0.187,0.0146207991984963,"Intermediate"
"TBL1Y",1.23595024409711e-05,1.04019382504953,0.43,0.23,0.47715095123613,"Intermediate"
"SQSTM1",2.03469620081066e-08,1.03981063388999,0.88,0.616,0.000785514815284964,"Intermediate"
"ADAM9",1.24736673767089e-08,1.0393284400361,0.85,0.508,0.000481558402745223,"Intermediate"
"BBOX1-AS1",5.21976689150655e-12,1.03917100221737,0.39,0.136,2.01514320613502e-07,"Intermediate"
"KLHL15",3.97648509685886e-06,1.03914989590674,0.47,0.246,0.153516183649333,"Intermediate"
"ZNF280C",7.42708510542536e-07,1.03898468105969,0.38,0.171,0.0286730047580051,"Intermediate"
"SP4",6.77936834466052e-06,1.03881646470467,0.34,0.159,0.261724294313964,"Intermediate"
"CDC14A",1.09808838912692e-08,1.03832933064055,0.78,0.44,0.000423928003506338,"Intermediate"
"SLC66A3",1.22199830216974e-06,1.03657102573462,0.45,0.235,0.0471764664535651,"Intermediate"
"CYFIP2",1.16180553675165e-07,1.03640560283184,0.33,0.136,0.00448526645518341,"Intermediate"
"PHF21B",0.0522738355098402,1.0356816389818,0.36,0.26,1,"Intermediate"
"ANXA7",6.04605282675297e-15,1.03521181144766,0.82,0.525,2.33413915429625e-10,"Intermediate"
"ENSG00000227088",1.28472498272976e-14,1.03509160833688,0.86,0.449,4.95980926832649e-10,"Intermediate"
"CAPRIN2",0.000191788690814549,1.03471260877233,0.34,0.181,1,"Intermediate"
"TRIM26",2.62066555315176e-05,1.03142606344464,0.38,0.196,1,"Intermediate"
"ZBTB7A",7.94949356519502e-05,1.03103670675133,0.28,0.133,1,"Intermediate"
"RBM38",1.08683022523191e-08,1.03074987304119,0.35,0.134,0.000419581676753031,"Intermediate"
"CCDC51",2.68423996797289e-06,1.03060773746974,0.43,0.208,0.103627768203561,"Intermediate"
"TBK1",2.04223269706758e-08,1.02998651892794,0.65,0.342,0.000788424355029909,"Intermediate"
"MAPKAPK5",5.02916525960302e-11,1.02928530405825,0.67,0.323,1.94155954012234e-06,"Intermediate"
"GSTO2",7.23197429920312e-10,1.02913740954387,0.35,0.128,2.79197599795036e-05,"Intermediate"
"FGFR4",9.97959739383139e-19,1.02852170946582,0.55,0.177,3.85272336986255e-14,"Intermediate"
"CHFR",2.24733594780225e-09,1.02773021826938,0.65,0.318,8.67606516008537e-05,"Intermediate"
"STIL",3.16480117028082e-06,1.02764356517995,0.47,0.235,0.122180313979861,"Intermediate"
"XPO7",1.32796534910268e-06,1.02752632499497,0.68,0.421,0.0512674302674582,"Intermediate"
"FAF1",6.90477477288564e-10,1.02721987525858,0.92,0.771,2.66565734882023e-05,"Intermediate"
"TAF13",9.56387063717302e-08,1.02630132789355,0.66,0.385,0.00369222789818702,"Intermediate"
"WDSUB1",4.88658528004501e-06,1.02624139328793,0.43,0.21,0.188651511321418,"Intermediate"
"ZBTB11",2.10487734955468e-06,1.02623552190267,0.49,0.252,0.0812608949569078,"Intermediate"
"NQO1",1.74296405663388e-10,1.02622165244759,0.76,0.461,6.72888703704078e-06,"Intermediate"
"TBC1D12",0.000206306025609659,1.02463724237646,0.51,0.322,1,"Intermediate"
"TSPYL2",1.52733489813449e-05,1.02453650899835,0.42,0.219,0.5896429107738,"Intermediate"
"NAA50",2.31902588649103e-10,1.02329728479432,0.81,0.468,8.95283133738727e-06,"Intermediate"
"NEU1",1.24561494172093e-06,1.02307079339039,0.66,0.4,0.0480882104400783,"Intermediate"
"MAP3K12",1.37360342892368e-08,1.02197245314285,0.31,0.114,0.000530293339770275,"Intermediate"
"NAA16",2.75887236662433e-06,1.02094217918783,0.56,0.299,0.106509026585899,"Intermediate"
"MEF2D",4.57192279310397e-06,1.02075466624945,0.33,0.151,0.176503651350572,"Intermediate"
"HIRA",3.45250594402456e-10,1.02022166742375,0.41,0.155,1.33287444475012e-05,"Intermediate"
"RASSF7",2.56244561706064e-06,1.02008763973434,0.34,0.155,0.098925775492243,"Intermediate"
"USP31",7.51520318296435e-06,1.01662509361032,0.35,0.165,0.290131934081522,"Intermediate"
"HOOK3",5.62115556282903e-05,1.01647624684376,0.85,0.636,1,"Intermediate"
"IGSF1",6.37051957699511e-12,1.01640459665208,0.67,0.303,2.45940278789473e-07,"Intermediate"
"PCF11",3.8842671528656e-09,1.01604840634619,0.6,0.291,0.000149956017703529,"Intermediate"
"RIOK1",5.55137517294083e-09,1.01579905603097,0.49,0.228,0.000214316389926554,"Intermediate"
"DENND5A",1.11431095345833e-09,1.0157710165635,0.93,0.652,4.30190886692124e-05,"Intermediate"
"EDEM1",2.94679843652751e-07,1.01560020521633,0.39,0.173,0.0113764100440581,"Intermediate"
"MARCHF2",1.41957156396173e-11,1.01468427481821,0.45,0.165,5.48039797983066e-07,"Intermediate"
"UBIAD1",2.81970111466461e-12,1.01463775594543,0.37,0.121,1.08857381232742e-07,"Intermediate"
"PRDX1",1.63017660254958e-12,1.01368641607858,0.94,0.993,6.29345979180291e-08,"Intermediate"
"CD58",0.000636069180769296,1.01324422276064,0.25,0.13,1,"Intermediate"
"RFWD3",1.15553826651661e-07,1.01172621531288,0.49,0.241,0.00446107103171403,"Intermediate"
"YES1",2.77310836579437e-11,1.01149973907216,0.83,0.533,1.07058621569858e-06,"Intermediate"
"SNHG19",9.38861477503461e-05,1.01024276030589,0.38,0.199,1,"Intermediate"
"PLCB1",1.77864434869323e-13,1.01019696933028,0.89,0.519,6.86663437256509e-09,"Intermediate"
"RAB12",6.68217103720305e-08,1.01001527099495,0.5,0.238,0.00257971895062261,"Intermediate"
"DPH6",5.02023411029237e-08,1.00991881949393,0.74,0.462,0.00193811158061947,"Intermediate"
"SHMT2",2.73173445368839e-10,1.00953821363985,0.76,0.476,1.05461340319094e-05,"Intermediate"
"PNPT1",3.26696510072902e-11,1.00926871574509,0.62,0.271,1.26124454678745e-06,"Intermediate"
"SH3RF1",1.8236837754206e-08,1.00857987019134,0.75,0.478,0.000704051358338877,"Intermediate"
"FGF2",2.2114898325492e-07,1.00759198345334,0.32,0.132,0.00853767764753945,"Intermediate"
"CDC42EP3",5.50444705035985e-07,1.00734777070108,0.58,0.31,0.0212504682826192,"Intermediate"
"C16orf74",0.000264778355380711,1.00621130842175,0.29,0.147,1,"Intermediate"
"C18orf25",3.38551098174767e-08,1.0058864619085,0.67,0.36,0.00130701036961351,"Intermediate"
"NFE2L1",1.15851260439425e-07,1.0050620747681,0.51,0.256,0.00447255376052445,"Intermediate"
"PSME4",2.02746662079026e-11,1.00343944841757,0.92,0.681,7.82723763622289e-07,"Intermediate"
"KMT5A",1.17698581730573e-11,1.00204774544004,0.54,0.221,4.5438714462905e-07,"Intermediate"
"DTNBP1",2.44407873506511e-10,1.0011776489536,0.7,0.358,9.43561036459237e-06,"Intermediate"
"PIK3R1",1.53288745061879e-10,1.00116146902413,0.65,0.324,5.91786529185891e-06,"Intermediate"
"METTL1",1.42382297115841e-07,1.00093301041414,0.25,0.089,0.00549681096245415,"Intermediate"
"MTPAP",8.565957443561e-07,1.00091982415687,0.41,0.192,0.0330697353066116,"Intermediate"
"RNF24",9.11939055941329e-11,1.00055139588765,0.84,0.48,3.5206319193671e-06,"Intermediate"
"SKIL",1.11210983072415e-12,1.00037281423881,0.9,0.592,4.29341121249367e-08,"Intermediate"
"RPTOR",3.07116543024274e-06,0.999999390862609,0.75,0.487,0.118565412599951,"Intermediate"
"ENSG00000291203",8.26849402761666e-08,0.999851914565814,0.75,0.464,0.00319213480430169,"Intermediate"
"MPHOSPH8",9.49994705295618e-08,0.999754818445476,0.79,0.511,0.00366754955926426,"Intermediate"
"DOK6",0.000150922918062983,0.999640514019085,0.67,0.494,1,"Intermediate"
"DDIT4",0.000495926314940559,0.998454952796865,0.8,0.699,1,"Intermediate"
"AP4S1",9.9016221616668e-06,0.99793692320925,0.33,0.154,0.382262025173308,"Intermediate"
"SLC9A1",4.37187017030328e-06,0.997302937052577,0.37,0.177,0.168780419794728,"Intermediate"
"GPR89B",3.13663991328145e-11,0.995537551607302,0.51,0.204,1.21093120492144e-06,"Intermediate"
"PUDP",1.96073065578728e-09,0.995114937121749,0.61,0.319,7.56959676973236e-05,"Intermediate"
"NOM1",7.85470343141978e-08,0.994858896656096,0.43,0.193,0.00303238680673392,"Intermediate"
"DNAJC15",0.0032346587674205,0.994575434565145,0.81,0.748,1,"Intermediate"
"ATG5",2.09557608570757e-08,0.993855056472912,0.81,0.486,0.000809018103648264,"Intermediate"
"PCNA",3.06713039546179e-08,0.993797664531971,0.72,0.445,0.00118409636047198,"Intermediate"
"ATP9A",9.67602264598436e-08,0.99361187625257,0.56,0.275,0.00373552530270872,"Intermediate"
"SPRY2",9.67181421206414e-10,0.993564609558509,0.61,0.317,3.73390059470948e-05,"Intermediate"
"SLC4A2",5.12018741140524e-08,0.99324991289412,0.44,0.201,0.00197669955204711,"Intermediate"
"UBE2Q2",1.96825416371177e-10,0.992762599516478,0.86,0.602,7.59864202442567e-06,"Intermediate"
"ZDHHC9",7.10990214620234e-10,0.992296589974432,0.59,0.284,2.74484882256287e-05,"Intermediate"
"XPO4",1.07424408361948e-05,0.992036616315227,0.75,0.535,0.414722670922136,"Intermediate"
"SLC23A2",2.28674501763914e-06,0.991889304536395,0.49,0.244,0.0882820781509768,"Intermediate"
"DTL",5.79783386344904e-05,0.991581653635201,0.34,0.179,1,"Intermediate"
"WRAP73",8.62352585356991e-09,0.991537967498449,0.37,0.142,0.00033291983910292,"Intermediate"
"DENR",8.36663876490524e-09,0.991400922305924,0.79,0.556,0.000323002456157932,"Intermediate"
"MRPL48",3.50711018456956e-10,0.99091545829538,0.61,0.285,1.35395495785492e-05,"Intermediate"
"NFKBIB",1.02124152955263e-09,0.989737943386805,0.45,0.19,3.94260504899088e-05,"Intermediate"
"UBE2G1",5.95010774517251e-15,0.98941453117422,0.93,0.672,2.2970985961013e-10,"Intermediate"
"CENPI",0.00051628877420046,0.988202669462115,0.31,0.164,1,"Intermediate"
"MTHFD1",2.64441226647169e-15,0.988156669199858,0.49,0.158,1.02090179959406e-10,"Intermediate"
"PGM2L1",8.32989048710299e-06,0.987570169774409,0.39,0.198,0.321583752145098,"Intermediate"
"ENOPH1",1.45742583574007e-11,0.986852351019007,0.73,0.372,5.62653818145811e-07,"Intermediate"
"TSPAN13",7.97210345960164e-11,0.985940782256008,0.68,0.341,3.07771026161381e-06,"Intermediate"
"VPS13A",3.2066490424712e-08,0.985133443126138,0.75,0.402,0.00123795892933643,"Intermediate"
"ABCA1",5.80814631660613e-06,0.984906526751042,0.76,0.554,0.224229296698896,"Intermediate"
"HAGH",5.18739873101331e-09,0.984184636252554,0.62,0.318,0.0002002647154095,"Intermediate"
"ZNF14",1.72175162758326e-07,0.983799444330626,0.29,0.112,0.00664699433344793,"Intermediate"
"IDE",3.20201614893995e-11,0.983241755755102,0.68,0.309,1.23617035445976e-06,"Intermediate"
"BRIX1",4.19322999173327e-11,0.983197844435794,0.75,0.436,1.61883837060855e-06,"Intermediate"
"SPINT2",2.43140318034742e-15,0.983097632758811,0.86,0.662,9.38667511804923e-11,"Intermediate"
"PRIM2",2.51175635425281e-06,0.983088994540188,0.79,0.606,0.096968865812284,"Intermediate"
"TMEM131L",3.5405681413215e-07,0.98271627934126,0.55,0.282,0.0136687173663858,"Intermediate"
"ZNF320",3.38352724836669e-07,0.982370656496993,0.53,0.259,0.0130624452950444,"Intermediate"
"RPS6KC1",2.73150421876181e-10,0.981943362897857,0.88,0.672,1.05452451869519e-05,"Intermediate"
"TBL1XR1",2.48784907832882e-08,0.981557464644295,0.97,0.876,0.000960459015179623,"Intermediate"
"STAM",2.2067333986172e-08,0.980883739473721,0.75,0.416,0.000851931495870155,"Intermediate"
"CDCA7L",2.67932286190103e-07,0.980336711328445,0.28,0.106,0.0103437938406551,"Intermediate"
"MCU",4.53757983336356e-07,0.979678081385442,0.83,0.565,0.0175177807046834,"Intermediate"
"DAP3",8.91043047231621e-09,0.979141928883522,0.8,0.538,0.000343996078814239,"Intermediate"
"HCFC1",2.78181564938464e-10,0.978057762746733,0.59,0.275,1.07394774960143e-05,"Intermediate"
"EPB41L1",2.78049280923414e-07,0.977289489491326,0.35,0.149,0.0107343705393293,"Intermediate"
"TXNDC12",7.7839279150063e-09,0.976963882796244,0.8,0.735,0.000300506321086733,"Intermediate"
"MCM4",2.74505100038995e-08,0.975917285365713,0.53,0.265,0.00105975438921055,"Intermediate"
"PRDM4",2.56554498175164e-08,0.97479044442701,0.44,0.193,0.000990454295655036,"Intermediate"
"CD2AP",1.57203198528111e-08,0.974746302177394,0.92,0.647,0.000606898668237627,"Intermediate"
"PPRC1",6.77443278684191e-09,0.974444694515069,0.47,0.206,0.000261533752168819,"Intermediate"
"SNHG1",3.04214439994183e-07,0.974347992208046,0.85,0.62,0.0117445026704154,"Intermediate"
"NOP58",1.44277507640962e-08,0.973158941239122,0.77,0.542,0.000556997745998699,"Intermediate"
"SLTM",4.56621339644975e-08,0.972680932130807,0.85,0.632,0.00176283234383339,"Intermediate"
"MND1",1.83287193671662e-05,0.97267889000204,0.44,0.239,0.70759853988882,"Intermediate"
"MANBA",1.43595358135483e-07,0.972173608678736,0.58,0.303,0.00554364239617844,"Intermediate"
"DOP1A",0.000132588133345895,0.971706805943655,0.37,0.204,1,"Intermediate"
"COQ3",1.72771035292987e-09,0.971575355999301,0.36,0.134,6.66999858852104e-05,"Intermediate"
"RAB33B-AS1",0.00059057646776816,0.971372510960725,0.48,0.285,1,"Intermediate"
"NKIRAS1",0.000823835508050385,0.971177881715374,0.41,0.231,1,"Intermediate"
"TUBA1C",1.12782128839302e-13,0.970424695432919,0.94,0.896,4.35406686597008e-09,"Intermediate"
